"course","CourseName","CourseCredits","CourseSubject","CourseCatalog","Description","Career"
"http://focu.io/data#course_PERC_324","Queer Theatre and Performance","3.0","PERC","324","Prerequisite: The following course must be completed previously: PERC 321. If the
prerequisites are not satisfied, permission of the Program Coordinator is required.

Description: This seminar course analyzes historical and contemporary examples of
lesbian/gay/bisexual/transgender/two-spirited and queer theatre and performance. The
course examines how the stage has been, and continues to be, a necessary public forum
for queer political activism and identity politics, and offers a comprehensive overview of
key concerns in sexuality studies in Canada and internationally.","UGRD"
"http://focu.io/data#course_IRST_316","The Irish Revolution, 1913-1923","3.0","IRST","316","This course explores the political, military, social, and cultural dimensions of the turbulent period in Irish history that dissolved over a century of Anglo-Irish Union and established two new states. The course necessarily focuses on Sinn Féin and the Irish Republican Army's efforts to achieve independence from Britain, but considerable attention is also given to Ulster Unionist resistance to separatism. Additionally, other forces and dynamics that shaped this seminal period are explored, such as sectarian violence in Northern Ireland; conflict between rival nationalist factions in the south; labour and socialist agitations; agrarian discontents; and the women's suffrage and feminist movements.

NOTE: Students who have received credit for this topic under a HIST 398 number may not take this course for credit.","UGRD"
"http://focu.io/data#course_INDI_639","MASTER'S LEVEL STUDIES","3.0","INDI","639","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_ENGL_303","Reading Women Writing","6.0","ENGL","303","This course offers an historical and theoretical perspective on writings by women from different periods, cultural contexts, and expressive forms. A close reading of selected novels, short stories, plays, and of polemical, poetic, and autobiographical works raises such issues as class, race, and gender; sexuality and creativity; national, collective, and individual identity; literary and political strategies of resistance; the use, transformation and subversion of literary forms; the popular and critical reception of individual works.","UGRD"
"http://focu.io/data#course_HIST_457","Advanced Study in Latin American and Caribbean History","3.0","HIST","457","Advanced seminar in a selected topic in Latin American and/or Caribbean history. The emphasis is on encouraging students to conduct historical investigation on their own, under a professor’s guidance. The specific content varies from year to year depending on the instructor.","UGRD"
"http://focu.io/data#course_PHIL_499","ADVANCED TOPICS IN PHIL","6.0","PHIL","499","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_PHYS_609","Selected Topics in Quantum or High Energy Physics","3.0","PHYS","609","This course reflects the research interests of the physics faculty in quantum or high energy physics and/or those of the graduate students working with them.

Note: Students who have taken the same topic under PHYS 615, PHYS 618 or PHYS 619 may not take this course for credit.","GRAD"
"http://focu.io/data#course_ENGL_605","Studies in Early English Literature and Medieval Literature","3.0","ENGL","605","Please see Graduate Calendar","GRAD"
"http://focu.io/data#course_BIOL_451","Field Ecology","3.0","BIOL","451","This course is designed to give students practical experience working with field-based community ecology. It involves one or two weeks of field work in a research station (mandatory sleepover), followed by weekly meetings during the fall term. Students learn about sampling methods, experimental design, and statistical tools with the aim of estimating and comparing patterns of biological diversity. Students design and implement their own short study in the field. In the weekly meetings, students process samples collected in the field, perform analysis, present their results in the form of oral presentation as well as written assignment. Students reside in a field station during the field-based portion of the course. They are expected to cover the cost of room and board, and other necessary fees. The location and cost of the field work may change from year to year. Interested students must contact the instructor to obtain detailed information.","UGRD"
"http://focu.io/data#course_ENGL_244","Quebec/Montreal Writing in English","3.0","ENGL","244","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_MSCA_611","RESEARCH METHODOLOGY-FINANCE","3.0","MSCA","611","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_MECH_351","Thermodynamics II","3.5","MECH","351","Brief review of ideal gas processes. Semi-perfect gases and the gas tables. Mixtures of gases, gases and vapours, air conditioning processes. Combustion and combustion equilibrium. Applications of thermodynamics to power production and utilization systems: study of basic and advanced cycles for gas compression, internal combustion engines, power from steam, gas turbine cycles, and refrigeration. Real gases. Lectures: three hours per week. Tutorial: one hour per week. Laboratory: two hours per week, alternate weeks.
Prerequisite: ENGR 251.




","UGRD"
